standard_system,standard_id,standard_name_zh,standard_name_en,company_id,company_name_zh,company_name_en,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,current_company_workbench_code,current_company_workbench_name_zh,industry_consistency_status,decision_bucket,evidence_status,evidence_page,source_file,snippet,enters_sankey,review_note
GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,r450_sap公司,SAP,SAP,450,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",C,制造业,corrected_by_gbt4754_business_activity_rule,accepted,verified,2 | 152,SAP integrated_report2024.pdf,"ss GHG Emissions (market-based). For more information, see the Energy Consumption and Mix section. Reporting Principles SAP’s preparation of the GHG emissions data is based on the Corporate Accounting and Reporting Standard, the GHG (Greenhouse Gas) Protocol Scope 2 Guidance, and the Corporate Value Chain (Scope 3) Accounting and Reporting Standard of the W…",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,r450_sap公司,SAP,SAP,450,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",C,制造业,corrected_by_gbt4754_business_activity_rule,accepted,verified,2 | 152 | 164,SAP integrated_report2024.pdf,"on and Mix section. Reporting Principles SAP’s preparation of the GHG emissions data is based on the Corporate Accounting and Reporting Standard, the GHG (Greenhouse Gas) Protocol Scope 2 Guidance, and the Corporate Value Chain (Scope 3) Accounting and Reporting Standard of the World Resources Institute/World Business Council for Sustainable Development. In…",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,r450_sap公司,SAP,SAP,450,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",C,制造业,corrected_by_gbt4754_business_activity_rule,accepted,verified,2 | 152,SAP integrated_report2024.pdf,"ing Principles SAP’s preparation of the GHG emissions data is based on the Corporate Accounting and Reporting Standard, the GHG (Greenhouse Gas) Protocol Scope 2 Guidance, and the Corporate Value Chain (Scope 3) Accounting and Reporting Standard of the World Resources Institute/World Business Council for Sustainable Development. In alignment with the GHG Pr…",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 计算指南,GHG Protocol Scope 3 Calculation Guidance,r450_sap公司,SAP,SAP,450,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",C,制造业,corrected_by_gbt4754_business_activity_rule,demoted,review,2,SAP integrated_report2024.pdf,"pared in accordance with the European Sustainability Reporting Standards (ESRS), which require a report to provide a comprehensive picture of its material im...",false,generic_or_scope_context_without_explicit_fine_series_name
GHG Protocol,ghg_financial_industry_standard,金融行业全球温室气体核算与报告标准,Global GHG Accounting and Reporting Standard for the Financial Industry,r454_sompoholdings,损保控股有限公司,SOMPO HOLDINGS,454,J,金融业,Finance,J,金融业,consistent_with_company_workbench,accepted,verified,40 | 51 | 146,2024_SOMPO HOLDINGS_sustainability_report.pdf,"d Emissions) using data from com- panies that disclose GHG emissions (Scope 1, 2) by utilizing a method for measuring GHG emissions in the commercial insurance sector developed by Partnership for Carbon Accounting Financials (PCAF) in November 2022. In accordance with the principles of the Japanese Stewardship Code, Sompo Japan con- ducts an ESG survey (“Su…",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,r455_elililly,美国礼来公司,ELI LILLY,455,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,accepted,verified,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"ent fuel economy (e.g., hybrids and plug-in hybrids) and emphasizing sustainable driving and work practices in training programs. Scope 3 Emissions and Supply Chain Engagement The Greenhouse Gas Protocol Corporate Standard classifies Scope 3 emissions as indirect greenhouse gas emissions (not included in Scope 2) that occur in an organization’s value chain.…",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,r455_elililly,美国礼来公司,ELI LILLY,455,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,demoted,review,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"ily available, affiliates will continue offering fleet vehicles with more efficient fuel economy (e.g., hybrids and plug-in hybrids) and emphasizing sustaina...",false,generic_or_scope_context_without_explicit_fine_series_name
GHG Protocol,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 计算指南,GHG Protocol Scope 3 Calculation Guidance,r455_elililly,美国礼来公司,ELI LILLY,455,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,demoted,review,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"ily available, affiliates will continue offering fleet vehicles with more efficient fuel economy (e.g., hybrids and plug-in hybrids) and emphasizing sustaina...",false,generic_or_scope_context_without_explicit_fine_series_name
GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,r455_elililly,美国礼来公司,ELI LILLY,455,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,demoted,review,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"ily available, affiliates will continue offering fleet vehicles with more efficient fuel economy (e.g., hybrids and plug-in hybrids) and emphasizing sustaina...",false,generic_or_scope_context_without_explicit_fine_series_name
GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,r459_cummins,康明斯公司,CUMMINS,459,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,accepted,verified,5 | 17,2024-25-cummins-sustainability-progress-report.pdf,"foundry located in Monclova, Mexico, which primarily forges blocks and heads used in Cummins’ and other manufacturers’ engines. The recalculation of this data is in line with the GHG Protocol Corporate Standards which lay out the principles governing baseline adjustments. Financial data comes from the company’s Annual Report on Form 10-K timed to 2024. The …",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 计算指南,GHG Protocol Scope 3 Calculation Guidance,r459_cummins,康明斯公司,CUMMINS,459,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,demoted,review,5,2024-25-cummins-sustainability-progress-report.pdf,Structured standard tag: GHG Protocol; Standard role: Accounting standard mins reports environmental data from consolidated operations and joint ventures that are part of its Enterprise Environmental Management System. Reported values reflect significant structural changes such as acquisitions and divestments in 2024-25-cummins-sustainability-progress-repor…,false,generic_or_scope_context_without_explicit_fine_series_name
GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,r459_cummins,康明斯公司,CUMMINS,459,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,demoted,review,5,2024-25-cummins-sustainability-progress-report.pdf,Structured standard tag: GHG Protocol; Standard role: Accounting standard mins reports environmental data from consolidated operations and joint ventures that are part of its Enterprise Environmental Management System. Reported values reflect significant structural changes such as acquisitions and divestments in 2024-25-cummins-sustainability-progress-repor…,false,generic_or_scope_context_without_explicit_fine_series_name
GHG Protocol,ghg_financial_industry_standard,金融行业全球温室气体核算与报告标准,Global GHG Accounting and Reporting Standard for the Financial Industry,r461_rabobankgroup,荷兰合作银行集团,RABOBANK GROUP,461,J,金融业,Finance,J,金融业,consistent_with_company_workbench,accepted,verified,41 | 74,rabobank_impact_report_2024.pdf,"Attribution|Data quality hierarchy 归因原则|数据质量层级 At Rabobank, we use the PCAF (Partnership for Carbon Accounting Financials) standard for accounting and disclosing financed emissions. Benchmarks (Sector, national, industry) Identifying science-based sectoral decarbonization pathways (such At Rabobank,",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,r461_rabobankgroup,荷兰合作银行集团,RABOBANK GROUP,461,J,金融业,Finance,J,金融业,consistent_with_company_workbench,demoted,review,47,rabobank_impact_report_2024.pdf,"ects. Concurrently, we will intensify our efforts to reduce our own operational emissions, striving for greater efficiency and lower carbon footprints. We re...",false,generic_or_scope_context_without_explicit_fine_series_name
GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,r464_britishamericantobacco,英美烟草集团,BRITISH AMERICAN TOBACCO,464,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,accepted,verified,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,Relevance|Completeness|Consistency|Transparency|Accuracy 相关性|完整性|一致性|透明性|准确性 Reporting methodology for CO2e emissions We use the World Business Council for Sustainable Development GHG Protocol Corporate Standard to guide our reporting of carbon dioxide equivalent (CO2e) emissions. We also use supporting standards in Reporting methodology for CO2e emissions …,true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,r464_britishamericantobacco,英美烟草集团,BRITISH AMERICAN TOBACCO,464,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,accepted,verified,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,"inable Development GHG Protocol Corporate Standard to guide our reporting of carbon dioxide equivalent (CO2e) emissions. We also use supporting standards including: – GHG Protocol Scope 2 Guidance, 2015 – GHG Protocol Corporate Value Chain (Scope 3) Standard, 2011 Where we have operational control, we include emissions from energy use, the Dry Ice Expanded …",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,r464_britishamericantobacco,英美烟草集团,BRITISH AMERICAN TOBACCO,464,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,accepted,verified,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,d within our internal EHS Reporting system; it includes 180 reporting units located across 85 countries. BAT’s Scope 3 GHG emissions reporting process aligns with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard. Read more about our Scope 3 Simplified Methodology document at www.bat.com/sustainabilityreport + A full breakdo…,true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 计算指南,GHG Protocol Scope 3 Calculation Guidance,r464_britishamericantobacco,英美烟草集团,BRITISH AMERICAN TOBACCO,464,C,制造业,Manufacturing,C,制造业,consistent_with_company_workbench,demoted,review,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,Reporting methodology for CO2e emissions We use the World Business Council for Sustainable Development GHG Protocol Corporate Standard to guide our reporting...,false,sample_names_other_series_or_no_current_series_name
GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,r466_bankofnewyorkmellon,纽约梅隆银行,BANK OF NEW YORK MELLON,466,J,金融业,Finance,J,金融业,consistent_with_company_workbench,accepted,verified,129 | 66 | 130,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,"性|可信性 31, 2023 Criteria against which verification conducted: • World Resources Institute (WRI)/World Business Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol, Corporate Accounting and Reporting Standard, Revised Edition (Scop 31, 2023 Criteria against which verification conducted: • World Resources Institute (WRI)/World Business Council…",true,source_text_explicitly_names_this_ghg_protocol_series
GHG Protocol,ghg_financial_industry_standard,金融行业全球温室气体核算与报告标准,Global GHG Accounting and Reporting Standard for the Financial Industry,r466_bankofnewyorkmellon,纽约梅隆银行,BANK OF NEW YORK MELLON,466,J,金融业,Finance,J,金融业,consistent_with_company_workbench,accepted,verified,66 | 67 | 68,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,"arily driven by the Category 15 emissions associated with our financing activities. However, … PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values. PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分…",true,source_text_explicitly_names_this_ghg_protocol_series
