company_id,company_name,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,source_type_primary_or_secondary,evidence_layer,reported_ratio,source_file,page,snippet,matched_keyword,calculation_method_context,is_explicit_reported_ratio,is_supplier_specific_data,is_spend_based,is_average_data,is_source_mix_inference,confidence,review_status
r169_lukoil,LUKOIL,169,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r174_法国bpce银行集团,BPCE Group,174,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r176_巴西jbs公司,JBS,176,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r177_alimentationcouchetard公司,Alimentation Couche-Tard,177,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r178_statebankofindia,STATE BANK OF INDIA,178,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r179_chinamerchantsbank,CHINA MERCHANTS BANK,179,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r184_toyotatsusho,TOYOTA TSUSHO,184,L,租赁和商务服务业,Leasing and Business Services,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r191_generalelectric,GENERAL ELECTRIC,191,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r195_americanexpress,AMERICAN EXPRESS,195,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r198_wilmarinternational,WILMAR INTERNATIONAL,198,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r199_caterpillar,CATERPILLAR,199,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r203_aeon,AEON,203,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r204_lloydsbankinggroup,LLOYDS BANKING GROUP,204,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r207_hca医疗保健公司,HCA Healthcare,207,S,公共管理、社会保障和社会组织,"Public Administration, Social Security and Social Organizations",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r211_accenture,ACCENTURE,211,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r215_munichregroup,MUNICH RE GROUP,215,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r217_bancodobrasil,BANCO DO BRASIL,217,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r220_nipponsteelcorporation,NIPPON STEEL CORPORATION,220,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r221_deere,DEERE,221,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r222_nvidia,NVIDIA,222,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r223_stonex集团,StoneX,223,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r225_bouygues,BOUYGUES,225,E,建筑业,Construction,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r227_daimlertruckholding,DAIMLER TRUCK HOLDING,227,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r228_inggroup,ING GROUP,228,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r236_pfizer,PFIZER,236,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r244_allstate,ALLSTATE,244,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r252_bancobradesco,BANCO BRADESCO,252,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r255_chartercommunications,CHARTER COMMUNICATIONS,255,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r257_edekazentrale,EDEKA ZENTRALE,257,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r259_abbvie,ABBVIE,259,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r261_intel,INTEL,261,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r262_tjx公司,TJX,262,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r266_prudentialfinancial,PRUDENTIAL FINANCIAL,266,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r272_performancefoodgroup公司,Performance Food Group,272,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r286_bayer,BAYER,286,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r287_tokiomarineholdings,TOKIO MARINE HOLDINGS,287,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r295_zffriedrichshafen,ZF FRIEDRICHSHAFEN,295,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r305_denso,DENSO,305,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r308_veoliaenvironnement,VEOLIA ENVIRONNEMENT,308,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r311_plainsgpholdings公司,Plains GP Holdings,311,G,交通运输、仓储和邮政业,"Transport, Storage and Post",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r313_exor集团,EXOR,313,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r319_worldkinect公司,World Kinect,319,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r327_talanx公司,Talanx,327,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r335_chs公司,CHS,335,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r345_raízen公司,Raízen,345,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r348_loréal,L'ORÉAL,348,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r349_fomentoeconómicomexicano公司,Fomento Económico Mexicano,349,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r352_bestbuy,BEST BUY,352,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r353_woolworthsgroup,WOOLWORTHS GROUP,353,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,359,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r365_travelers公司,Travelers,365,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r366_warnerbrosdiscovery,WARNER BROS. DISCOVERY,366,R,文化、体育和娱乐业,"Culture, Sports and Entertainment",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
