priority_rank,priority_group,priority_group_zh,world500_rank,company_id,company_name_en,company_name_zh,readiness_status,readiness_status_zh,readiness_score,readiness_score_max,missing_requirement_count,primary_workstream,primary_workstream_zh,missing_workstreams,missing_workstreams_zh,missing_requirement_keys,missing_requirement_zh,direct_scope_set,scope_candidate_count,scope3_candidate_count,scope3_category_count,next_action_zh,acceptance_note_zh
152,P1_near_ready_candidate_review,优先核验高分候选公司,365,r365_travelers公司,Travelers,Travelers,candidate_or_partial,候选或部分满足,6,14,8,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,Scope 1,0,0,1,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
153,P1_near_ready_candidate_review,优先核验高分候选公司,395,r395_pbfenergy公司,PBF Energy,PBF Energy,candidate_or_partial,候选或部分满足,6,14,8,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,Scope 1|Scope 2,0,0,0,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
154,P1_near_ready_candidate_review,优先核验高分候选公司,397,r397_xiaomi,XIAOMI,小米集团,candidate_or_partial,候选或部分满足,6,14,8,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,,1,0,0,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
155,P1_near_ready_candidate_review,优先核验高分候选公司,398,r398_compassgroup,COMPASS GROUP,康帕斯集团,candidate_or_partial,候选或部分满足,6,14,8,P2_direct_emission_values,P2 Scope 1/2/3 直接采信值,P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,Scope 3,0,0,0,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
156,P1_near_ready_candidate_review,优先核验高分候选公司,434,r434_drhorton公司,D.R. Horton,D.R. Horton,candidate_or_partial,候选或部分满足,6,14,8,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,Scope 1|Scope 2,0,0,0,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
157,P2_candidate_review,核验候选数值并补证据,22,r022_industrialandcommercialbankofchina,INDUSTRIAL & COMMERCIAL BANK OF CHINA,中国工商银行股份有限公司,candidate_or_partial,候选或部分满足,5,14,9,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,Scope 1|Scope 2,0,0,0,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
158,P2_candidate_review,核验候选数值并补证据,46,r046_centene公司,Centene,Centene,candidate_or_partial,候选或部分满足,5,14,9,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,Scope 1|Scope 3,0,0,7,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
159,P2_candidate_review,核验候选数值并补证据,93,r093_saicmotor,SAIC MOTOR,上海汽车集团股份有限公司,candidate_or_partial,候选或部分满足,5,14,9,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,Scope 1,0,0,0,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
160,P2_candidate_review,核验候选数值并补证据,133,r133_delltechnologies,DELL TECHNOLOGIES,戴尔科技公司,candidate_or_partial,候选或部分满足,5,14,9,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,Scope 3,2,0,2,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
161,P2_candidate_review,核验候选数值并补证据,181,r181_guangzhouautomobileindustrygroup,GUANGZHOU AUTOMOBILE INDUSTRY GROUP,广州汽车工业集团有限公司,candidate_or_partial,候选或部分满足,5,14,9,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,Scope 1|Scope 2,0,0,0,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
162,P2_candidate_review,核验候选数值并补证据,222,r222_nvidia,NVIDIA,英伟达公司,candidate_or_partial,候选或部分满足,5,14,9,P1_evidence_extraction,P1 证据抽取与原文追溯,P1_evidence_extraction|P2_direct_emission_values|P2_scope3_category_values|P3_calculation_inputs|P4_target_progress_chain,P1 证据抽取与原文追溯；P2 Scope 1/2/3 直接采信值；P2 Scope 3 15 类类别值/筛查；P3 核算输入链：因子/GWP/能耗/经济工具；P4 目标-基准-进度链,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,,0,8,8,优先人工核验候选数值，确认边界、年份、单位、口径和原文页码后提升为直接采信层，再补 Scope 3 15 类、因子、GWP、能耗、经济工具和目标链。,不得把候选值直接标记为完整满足；每个缺项必须回填可追溯的报告页码、口径、单位、年份和结构化表/边。
