review_priority,queue_priority,auto_promote_allowed,recommended_action_en,recommended_action_zh,technology_id,technology_name_en,company_id,company_name_en,company_name_zh,world500_rank,industry_section_code,industry_section_en,current_signal_status,validated_project_evidence_count,validated_project_names_en,validated_project_pages,validated_project_source_files,missing_to_project_gate,company_timeline_years,company_cost_signal_present,company_evidence_count,candidate_decision_bucket,candidate_decision_status,candidate_decision_rationale_en,candidate_decision_rationale_zh,evidence_boundary,sample_pages,sample_source_files,company_sample_snippet_en
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r241_tdsynnex公司,TD Synnex,TD Synnex,241,F,Wholesale and Retail Trade,missing_company_specific_snippet,1,TD SYNNEX renewable energy procurement expansion,15,TD SYNNEX Corporation FY24 Corporate Citizenship Report.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r246_ciscosystems,CISCO SYSTEMS,思科公司,246,C,Manufacturing,company_specific_disclosure_snippet,1,Cisco US$39 million decarbonization investment bundle,31,CISCO SYSTEMS purpose-report-2024.pdf,,,no,16,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,"engaging with our suppliers to better understand their use of renewable energy, to set emissions-reduction goals, and to help them engage with their own suppliers to tackle emissions. ~4% LOGISTICS (Scope 3 Category 4) We are addressing emi"
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r247_repsol,REPSOL,雷普索尔公司,247,D,"Electricity, Heat, Gas and Water Production and Supply",missing_company_specific_snippet,1,Installed renewable generation capacity objective,11,REPSOL consolidated-statement-non-financial-information-sustainability-information-2024.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r261_intel,INTEL,英特尔公司,261,C,Manufacturing,missing_company_specific_snippet,1,Intel Green Bond renewable electricity eligible projects,6,INTEL CSR-2024-25-Full-Report.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r262_tjx公司,TJX,TJX,262,F,Wholesale and Retail Trade,missing_company_specific_snippet,1,TJX facility solar and renewable-energy program,3,tjx-2025-global-corporate-responsibility-report.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r264_riotintogroup,RIO TINTO GROUP,力拓集团,264,B,Mining,missing_company_specific_snippet,2,"Ngarluma Country 80 MW solar farm | Monte Cristo, Overberg, and Khangela renewable electricity agreements",27 | 53,2024-RIO TINTO GROUP-annual-report.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r345_raízen公司,Raízen,Raízen,345,D,"Electricity, Heat, Gas and Water Production and Supply",missing_company_specific_snippet,1,Raízen distributed solar generation projects,22,RAÍZEN-integrated-report-2024-25.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r349_fomentoeconómicomexicano公司,Fomento Económico Mexicano,Fomento Económico Mexicano,349,C,Manufacturing,missing_company_specific_snippet,1,Proximity Mexico solar panels at work centers,44,FEMSA_2024_Annual_Report.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r353_woolworthsgroup,WOOLWORTHS GROUP,伍尔沃斯集团,353,F,Wholesale and Retail Trade,company_specific_disclosure_snippet,1,Woolworths 100% renewable electricity pathway,4,2025_WOOLWORTHS GROUP_Sustainability_Report_Interactive_SPREADS.pdf,,2025,no,8,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,"We are committed to aligning with a 1.5°C future, having reduced our direct emissions by 22.9% from our F23 baseline, with a pathway to 100% renewable electricity by 2025 and 75 electric vehicles in our fleet."
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r357_magnainternational,MAGNA INTERNATIONAL,麦格纳国际,357,C,Manufacturing,missing_company_specific_snippet,1,Magna renewable electricity progress program,6,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r379_日本kddi电信公司,KDDI,日本KDDI电信,379,I,"Information Transmission, Software and Information Technology Services",missing_company_specific_snippet,1,Perovskite solar cells on pole-type base stations,20,kddi_sir2024_e.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r391_西班牙acs集团,ACS Group,西班牙ACS,391,E,Construction,missing_company_specific_snippet,1,ACS sustainable energy project portfolio,17,ACS Group Integrated Report 2024.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r397_xiaomi,XIAOMI,小米集团,397,C,Manufacturing,missing_company_specific_snippet,1,Xiaomi Supplier Carbon Reduction Program,40,"Xiaomi 2023 Environmental, Social, and Governance Report.pdf",,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r400_gsk,GSK,葛兰素史克集团,400,C,Manufacturing,missing_company_specific_snippet,1,RE100 renewable electricity procurement and onsite generation program,24,GSK-responsible-business-performance-report-2024.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
P2_verify_existing_project_evidence_alignment,P2,false,A valid page-level project/measure record already exists for this company-technology edge. Verify alignment and keep the project layer separate from broader disclosure signals.,该企业-技术边已有有效页级项目/措施记录。复核对齐关系，并保持项目证据层与更宽泛披露信号分离。,renewable_power,Renewable power and green electricity procurement,r401_suncorenergy,SUNCOR ENERGY,森科能源公司,401,D,"Electricity, Heat, Gas and Water Production and Supply",missing_company_specific_snippet,1,Suncor wind electricity generation metric,72,2023_SUNCOR ENERGY_sustainability_report.pdf,,,no,0,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,,,
