decision_id,source_queue,decision_bucket,decision_status,company_id,company_name_en,world500_rank,series_id,series_name_en,review_priority,match_status,evidence_gate,pages,source_files,decision_reason_en,next_action_en
GHG-SERIES-REVIEW-0485,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r481_arrowelectronics,ARROW ELECTRONICS,481,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,83,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0486,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r481_arrowelectronics,ARROW ELECTRONICS,481,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,83,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0487,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r482_jerónimomartins公司,Jerónimo Martins,482,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,32,Jerónimo Martins公司-nfr-corporate-responsibility-jeronimomartins-ar24.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0488,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r482_jerónimomartins公司,Jerónimo Martins,482,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,32,Jerónimo Martins公司-nfr-corporate-responsibility-jeronimomartins-ar24.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0489,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r482_jerónimomartins公司,Jerónimo Martins,482,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,32,Jerónimo Martins公司-nfr-corporate-responsibility-jeronimomartins-ar24.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0490,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r482_jerónimomartins公司,Jerónimo Martins,482,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,32,Jerónimo Martins公司-nfr-corporate-responsibility-jeronimomartins-ar24.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0491,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r485_centrica,CENTRICA,485,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,42,CENTRICA people-planet-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0492,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r485_centrica,CENTRICA,485,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,42,CENTRICA people-planet-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0493,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r485_centrica,CENTRICA,485,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,42,CENTRICA people-planet-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0494,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r485_centrica,CENTRICA,485,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,42,CENTRICA people-planet-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0495,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r486_linde,LINDE,486,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,58,2024-LINDE-sustainable-development-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0496,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r486_linde,LINDE,486,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,58,2024-LINDE-sustainable-development-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0497,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r487_heineken,HEINEKEN,487,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,172,heineken_n_v_annual_report_2024_final_20feb2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0498,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r489_3m公司,3M,489,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,27,3m-2025-global-impact-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0499,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r489_3m公司,3M,489,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,27,3m-2025-global-impact-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0500,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r491_apolloglobalmanagement,APOLLO GLOBAL MANAGEMENT,491,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,31,apollo-2024-sustainability-report-june-2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0501,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r491_apolloglobalmanagement,APOLLO GLOBAL MANAGEMENT,491,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,31,apollo-2024-sustainability-report-june-2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0502,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r491_apolloglobalmanagement,APOLLO GLOBAL MANAGEMENT,491,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,31,apollo-2024-sustainability-report-june-2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0503,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r492_emiratesgroup,EMIRATES GROUP,492,ghg_land_sector_removals_standard,GHG Protocol Land Sector and Removals Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,71,2023-2024-EMIRATES GROUP-annual-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0504,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r492_emiratesgroup,EMIRATES GROUP,492,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,71,2023-2024-EMIRATES GROUP-annual-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0505,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r492_emiratesgroup,EMIRATES GROUP,492,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,71,2023-2024-EMIRATES GROUP-annual-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
